Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6366386,WHS4_544,COUNTRY,RUS,YEAR,EUR,Europe,,2010,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6374311,WHS4_544,COUNTRY,FSM,YEAR,WPR,Western Pacific,,2007,,,,,,,,79,79.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6379712,WHS4_544,COUNTRY,VCT,YEAR,AMR,Americas,,2008,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6380189,WHS4_544,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,2024,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
6385210,WHS4_544,COUNTRY,PLW,YEAR,WPR,Western Pacific,,2024,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
6385967,WHS4_544,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,,2019,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6386618,WHS4_544,REGION,WPR,YEAR,,,,2003,,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6391687,WHS4_544,COUNTRY,LVA,YEAR,EUR,Europe,,2000,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6391740,WHS4_544,COUNTRY,BRA,YEAR,AMR,Americas,,2004,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6397756,WHS4_544,COUNTRY,IND,YEAR,SEAR,South-East Asia,,2021,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6404721,WHS4_544,COUNTRY,PER,YEAR,AMR,Americas,,2001,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6404944,WHS4_544,COUNTRY,THA,YEAR,SEAR,South-East Asia,,2023,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6406421,WHS4_544,COUNTRY,SMR,YEAR,EUR,Europe,,2017,,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6411445,WHS4_544,COUNTRY,EST,YEAR,EUR,Europe,,2012,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6417215,WHS4_544,COUNTRY,COK,YEAR,WPR,Western Pacific,,2017,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6417536,WHS4_544,COUNTRY,GTM,YEAR,AMR,Americas,,2001,,,,,,,,78,78.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6418829,WHS4_544,COUNTRY,DZA,YEAR,AFR,Africa,,2010,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6430158,WHS4_544,COUNTRY,BOL,YEAR,AMR,Americas,,2009,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6437056,WHS4_544,COUNTRY,CRI,YEAR,AMR,Americas,,2004,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6437380,WHS4_544,COUNTRY,RUS,YEAR,EUR,Europe,,2024,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
6438850,WHS4_544,COUNTRY,BEN,YEAR,AFR,Africa,,2005,,,,,,,,73,73.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6442808,WHS4_544,COUNTRY,TUV,YEAR,WPR,Western Pacific,,2008,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6450081,WHS4_544,COUNTRY,NAM,YEAR,AFR,Africa,,2000,,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6457882,WHS4_544,COUNTRY,MLT,YEAR,EUR,Europe,,2007,,,,,,,,76,76.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6461986,WHS4_544,COUNTRY,SRB,YEAR,EUR,Europe,,2015,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6463717,WHS4_544,COUNTRY,UKR,YEAR,EUR,Europe,,2003,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6464277,WHS4_544,COUNTRY,ITA,YEAR,EUR,Europe,,2000,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6475136,WHS4_544,COUNTRY,STP,YEAR,AFR,Africa,,2014,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6476646,WHS4_544,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,2013,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6477144,WHS4_544,COUNTRY,DNK,YEAR,EUR,Europe,,2019,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6482218,WHS4_544,COUNTRY,ESP,YEAR,EUR,Europe,,2009,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6487442,WHS4_544,COUNTRY,MEX,YEAR,AMR,Americas,,2016,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6488098,WHS4_544,COUNTRY,PLW,YEAR,WPR,Western Pacific,,2000,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6506330,WHS4_544,COUNTRY,CHL,YEAR,AMR,Americas,,2022,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6507343,WHS4_544,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,2010,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6512815,WHS4_544,COUNTRY,PRY,YEAR,AMR,Americas,,2015,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6514005,WHS4_544,COUNTRY,CIV,YEAR,AFR,Africa,,2002,,,,,,,,70,70.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6514076,WHS4_544,COUNTRY,SWE,YEAR,EUR,Europe,,2024,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
6526507,WHS4_544,COUNTRY,COD,YEAR,AFR,Africa,,2020,,,,,,,,72,72.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6527899,WHS4_544,COUNTRY,ERI,YEAR,AFR,Africa,,2000,,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6531733,WHS4_544,COUNTRY,MDA,YEAR,EUR,Europe,,2010,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6545505,WHS4_544,COUNTRY,SSD,YEAR,AFR,Africa,,2011,,,,,,,,66,66.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6545856,WHS4_544,COUNTRY,KAZ,YEAR,EUR,Europe,,2001,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6545967,WHS4_544,COUNTRY,NER,YEAR,AFR,Africa,,2007,,,,,,,,57,57.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6545981,WHS4_544,COUNTRY,BEL,YEAR,EUR,Europe,,2016,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6545995,WHS4_544,COUNTRY,USA,YEAR,AMR,Americas,,2002,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6552303,WHS4_544,COUNTRY,DNK,YEAR,EUR,Europe,,2014,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6552571,WHS4_544,COUNTRY,MNE,YEAR,EUR,Europe,,2023,,,,,,,,81,81.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6553527,WHS4_544,COUNTRY,SEN,YEAR,AFR,Africa,,2000,,,,,,,,49,49.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6558408,WHS4_544,COUNTRY,ISL,YEAR,EUR,Europe,,2003,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6558436,WHS4_544,COUNTRY,KEN,YEAR,AFR,Africa,,2004,,,,,,,,73,73.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6559912,WHS4_544,COUNTRY,PER,YEAR,AMR,Americas,,2021,,,,,,,,79,79.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6562987,WHS4_544,COUNTRY,COG,YEAR,AFR,Africa,,2009,,,,,,,,76,76.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6571677,WHS4_544,COUNTRY,GHA,YEAR,AFR,Africa,,2004,,,,,,,,81,81.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6589113,WHS4_544,COUNTRY,KGZ,YEAR,EUR,Europe,,2005,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6591005,WHS4_544,COUNTRY,LSO,YEAR,AFR,Africa,,2002,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6591053,WHS4_544,COUNTRY,CZE,YEAR,EUR,Europe,,2023,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6601294,WHS4_544,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,2019,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6601331,WHS4_544,COUNTRY,MWI,YEAR,AFR,Africa,,2018,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6601751,WHS4_544,COUNTRY,MWI,YEAR,AFR,Africa,,2006,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6608158,WHS4_544,COUNTRY,ISR,YEAR,EUR,Europe,,2002,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6615261,WHS4_544,COUNTRY,GTM,YEAR,AMR,Americas,,2011,,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6620491,WHS4_544,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,,2022,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6622655,WHS4_544,COUNTRY,NGA,YEAR,AFR,Africa,,2007,,,,,,,,54,54.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6626727,WHS4_544,COUNTRY,AGO,YEAR,AFR,Africa,,2007,,,,,,,,43,43.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6634067,WHS4_544,COUNTRY,MYS,YEAR,WPR,Western Pacific,,2015,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6634914,WHS4_544,COUNTRY,PER,YEAR,AMR,Americas,,2012,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6635303,WHS4_544,COUNTRY,NIU,YEAR,WPR,Western Pacific,,2002,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6641556,WHS4_544,REGION,SEAR,YEAR,,,,2018,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6642488,WHS4_544,COUNTRY,POL,YEAR,EUR,Europe,,2002,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6645867,WHS4_544,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,,2004,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6647965,WHS4_544,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,,2010,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6652010,WHS4_544,COUNTRY,HTI,YEAR,AMR,Americas,,2022,,,,,,,,45,45.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6653744,WHS4_544,COUNTRY,SWZ,YEAR,AFR,Africa,,2013,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6654410,WHS4_544,COUNTRY,DZA,YEAR,AFR,Africa,,2022,,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6654658,WHS4_544,COUNTRY,BDI,YEAR,AFR,Africa,,2006,,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6655053,WHS4_544,COUNTRY,LVA,YEAR,EUR,Europe,,2021,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6665900,WHS4_544,COUNTRY,GNB,YEAR,AFR,Africa,,2001,,,,,,,,56,56.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6678823,WHS4_544,COUNTRY,PNG,YEAR,WPR,Western Pacific,,2002,,,,,,,,54,54.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6679342,WHS4_544,REGION,EMR,YEAR,,,,2019,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6680629,WHS4_544,COUNTRY,TTO,YEAR,AMR,Americas,,2000,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6685432,WHS4_544,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,2021,,,,,,,,43,43.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6692921,WHS4_544,COUNTRY,KNA,YEAR,AMR,Americas,,2008,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6693688,WHS4_544,COUNTRY,BOL,YEAR,AMR,Americas,,2004,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6698818,WHS4_544,COUNTRY,CPV,YEAR,AFR,Africa,,2014,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6699268,WHS4_544,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,2017,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6704243,WHS4_544,COUNTRY,CHL,YEAR,AMR,Americas,,2016,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6712294,WHS4_544,COUNTRY,UKR,YEAR,EUR,Europe,,2004,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6722810,WHS4_544,COUNTRY,ISR,YEAR,EUR,Europe,,2017,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6725412,WHS4_544,COUNTRY,MLT,YEAR,EUR,Europe,,2010,,,,,,,,76,76.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6729522,WHS4_544,COUNTRY,GRC,YEAR,EUR,Europe,,2024,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
6730955,WHS4_544,COUNTRY,CHN,YEAR,WPR,Western Pacific,,2016,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6731193,WHS4_544,COUNTRY,COG,YEAR,AFR,Africa,,2012,,,,,,,,68,68.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6736831,WHS4_544,COUNTRY,SRB,YEAR,EUR,Europe,,2016,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6737608,WHS4_544,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,,2017,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6742622,WHS4_544,COUNTRY,NRU,YEAR,WPR,Western Pacific,,2023,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6751205,WHS4_544,COUNTRY,KHM,YEAR,WPR,Western Pacific,,2003,,,,,,,,69,69.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6762594,WHS4_544,COUNTRY,LSO,YEAR,AFR,Africa,,2023,,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6763580,WHS4_544,COUNTRY,NOR,YEAR,EUR,Europe,,2010,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6763679,WHS4_544,REGION,EMR,YEAR,,,,2016,,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6763895,WHS4_544,COUNTRY,KGZ,YEAR,EUR,Europe,,2016,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
