Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2147911,HWF_0001,COUNTRY,BGR,EUR,YEAR,Europe,,,1998,,,,,,,34.99,34.99,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
2154300,HWF_0001,COUNTRY,TCD,AFR,YEAR,Africa,,,2020,,,,,,,0.58,0.58,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2155712,HWF_0001,COUNTRY,BRA,AMR,YEAR,Americas,,,1995,,,,,,,12.27,12.27,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
2155811,HWF_0001,COUNTRY,BRA,AMR,YEAR,Americas,,,1999,,,,,,,13.79,13.79,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
2160723,HWF_0001,COUNTRY,ERI,AFR,YEAR,Africa,,,2020,,,,,,,0.88,0.88,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2160880,HWF_0001,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,2024,,,,,,,12.84,12.84,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2199121,HWF_0001,COUNTRY,AZE,EUR,YEAR,Europe,,,2009,,,,,,,36.26,36.26,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2200241,HWF_0001,COUNTRY,BWA,AFR,YEAR,Africa,,,2008,,,,,,,3.67,3.67,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2205998,HWF_0001,COUNTRY,KGZ,EUR,YEAR,Europe,,,2011,,,,,,,18.97,18.97,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2212487,HWF_0001,COUNTRY,NOR,EUR,YEAR,Europe,,,2009,,,,,,,40.48,40.48,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2219368,HWF_0001,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,,,2000,,,,,,,13.47,13.47,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2237435,HWF_0001,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,,2006,,,,,,,3.46,3.46,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2239150,HWF_0001,COUNTRY,HRV,EUR,YEAR,Europe,,,2017,,,,,,,34.04,34.04,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2243439,HWF_0001,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,2023,,,,,,,9.71,9.71,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2257752,HWF_0001,COUNTRY,WSM,WPR,YEAR,Western Pacific,,,2010,,,,,,,3.32,3.32,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2263024,HWF_0001,COUNTRY,MNE,EUR,YEAR,Europe,,,2014,,,,,,,21.7,21.7,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2263244,HWF_0001,COUNTRY,BFA,AFR,YEAR,Africa,,,2009,,,,,,,0.43,0.43,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2264509,HWF_0001,COUNTRY,ZWE,AFR,YEAR,Africa,,,2017,,,,,,,1.79,1.79,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2266545,HWF_0001,COUNTRY,CAF,AFR,YEAR,Africa,,,2023,,,,,,,0.74,0.74,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2267207,HWF_0001,COUNTRY,ARG,AMR,YEAR,Americas,,,2020,,,,,,,52.85,52.85,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2268604,HWF_0001,COUNTRY,KEN,AFR,YEAR,Africa,,,2014,,,,,,,1.99,1.99,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2279362,HWF_0001,COUNTRY,ERI,AFR,YEAR,Africa,,,2022,,,,,,,0.88,0.88,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2281103,HWF_0001,COUNTRY,GUY,AMR,YEAR,Americas,,,2010,,,,,,,6.87,6.87,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2298368,HWF_0001,COUNTRY,MUS,AFR,YEAR,Africa,,,2014,,,,,,,18.8,18.8,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2304668,HWF_0001,COUNTRY,DEU,EUR,YEAR,Europe,,,2020,,,,,,,44.43,44.43,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2305656,HWF_0001,COUNTRY,LVA,EUR,YEAR,Europe,,,2000,,,,,,,28.79,28.79,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2306283,HWF_0001,COUNTRY,HUN,EUR,YEAR,Europe,,,1999,,,,,,,31.09,31.09,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
2318659,HWF_0001,COUNTRY,BEL,EUR,YEAR,Europe,,,2018,,,,,,,31.29,31.29,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2319318,HWF_0001,COUNTRY,CHE,EUR,YEAR,Europe,,,2023,,,,,,,45.59,45.59,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2325843,HWF_0001,COUNTRY,USA,AMR,YEAR,Americas,,,1997,,,,,,,22.7,22.7,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
2330187,HWF_0001,COUNTRY,MNE,EUR,YEAR,Europe,,,2024,,,,,,,27.85,27.85,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2332529,HWF_0001,COUNTRY,SMR,EUR,YEAR,Europe,,,2024,,,,,,,44.05,44.05,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2337169,HWF_0001,COUNTRY,BLZ,AMR,YEAR,Americas,,,2009,,,,,,,7.71,7.71,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2357372,HWF_0001,COUNTRY,KGZ,EUR,YEAR,Europe,,,2009,,,,,,,18.8,18.8,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2363491,HWF_0001,COUNTRY,MLT,EUR,YEAR,Europe,,,2009,,,,,,,29.87,29.87,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2381620,HWF_0001,COUNTRY,TCD,AFR,YEAR,Africa,,,1997,,,,,,,0.25,0.25,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
2382132,HWF_0001,COUNTRY,GRC,EUR,YEAR,Europe,,,2010,,,,,,,57.56,57.56,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2382325,HWF_0001,COUNTRY,BIH,EUR,YEAR,Europe,,,2002,,,,,,,13,13.0,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2427866,HWF_0001,COUNTRY,DEU,EUR,YEAR,Europe,,,2000,,,,,,,32.63,32.63,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2433699,HWF_0001,COUNTRY,LVA,EUR,YEAR,Europe,,,2017,,,,,,,32.05,32.05,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2440354,HWF_0001,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2007,,,,,,,17.53,17.53,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2441110,HWF_0001,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,,2015,,,,,,,10.95,10.95,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2446002,HWF_0001,COUNTRY,FSM,WPR,YEAR,Western Pacific,,,2000,,,,,,,5.71,5.71,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2447639,HWF_0001,COUNTRY,PNG,WPR,YEAR,Western Pacific,,,2023,,,,,,,0.61,0.61,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2451566,HWF_0001,COUNTRY,SRB,EUR,YEAR,Europe,,,2007,,,,,,,28.52,28.52,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2470065,HWF_0001,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,2022,,,,,,,9.18,9.18,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2470774,HWF_0001,COUNTRY,ECU,AMR,YEAR,Americas,,,1991,,,,,,,11.4,11.4,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
2470783,HWF_0001,COUNTRY,CHL,AMR,YEAR,Americas,,,2024,,,,,,,34.9,34.9,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2476799,HWF_0001,COUNTRY,GAB,AFR,YEAR,Africa,,,2022,,,,,,,5.21,5.21,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2481762,HWF_0001,COUNTRY,MNG,WPR,YEAR,Western Pacific,,,2004,,,,,,,25.92,25.92,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2488679,HWF_0001,COUNTRY,UKR,EUR,YEAR,Europe,,,2005,,,,,,,29.74,29.74,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2488708,HWF_0001,COUNTRY,AUS,WPR,YEAR,Western Pacific,,,1993,,,,,,,23.87,23.87,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
2501996,HWF_0001,COUNTRY,FRA,EUR,YEAR,Europe,,,2009,,,,,,,33.39,33.39,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2502532,HWF_0001,COUNTRY,TKM,EUR,YEAR,Europe,,,2005,,,,,,,23.56,23.56,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2502587,HWF_0001,COUNTRY,MLI,AFR,YEAR,Africa,,,2013,,,,,,,1.13,1.13,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2506519,HWF_0001,COUNTRY,UZB,EUR,YEAR,Europe,,,2002,,,,,,,28.49,28.49,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2508123,HWF_0001,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2019,,,,,,,5.48,5.48,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2513630,HWF_0001,COUNTRY,BOL,AMR,YEAR,Americas,,,2011,,,,,,,4.61,4.61,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2514032,HWF_0001,COUNTRY,MKD,EUR,YEAR,Europe,,,1992,,,,,,,22.46,22.46,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
2514741,HWF_0001,COUNTRY,ITA,EUR,YEAR,Europe,,,2015,,,,,,,38.48,38.48,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2519973,HWF_0001,COUNTRY,VNM,WPR,YEAR,Western Pacific,,,2012,,,,,,,8.24,8.24,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2520644,HWF_0001,COUNTRY,LUX,EUR,YEAR,Europe,,,2010,,,,,,,27.71,27.71,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2534610,HWF_0001,COUNTRY,MLT,EUR,YEAR,Europe,,,2018,,,,,,,39.72,39.72,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2546179,HWF_0001,COUNTRY,MKD,EUR,YEAR,Europe,,,2011,,,,,,,27.69,27.69,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2546971,HWF_0001,COUNTRY,CIV,AFR,YEAR,Africa,,,2005,,,,,,,0.85,0.85,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2551490,HWF_0001,COUNTRY,ARG,AMR,YEAR,Americas,,,2012,,,,,,,48.12,48.12,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2553097,HWF_0001,COUNTRY,ROU,EUR,YEAR,Europe,,,2005,,,,,,,22.34,22.34,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2553207,HWF_0001,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,2023,,,,,,,7.22,7.22,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2564511,HWF_0001,COUNTRY,CHN,WPR,YEAR,Western Pacific,,,1999,,,,,,,12.39,12.39,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
2570913,HWF_0001,COUNTRY,FRA,EUR,YEAR,Europe,,,2008,,,,,,,33.85,33.85,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2577450,HWF_0001,COUNTRY,MWI,AFR,YEAR,Africa,,,2003,,,,,,,0.21,0.21,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2604857,HWF_0001,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,,2000,,,,,,,4.13,4.13,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2611285,HWF_0001,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,2007,,,,,,,22.98,22.98,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2630377,HWF_0001,COUNTRY,PNG,WPR,YEAR,Western Pacific,,,2018,,,,,,,0.64,0.64,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2642892,HWF_0001,COUNTRY,CPV,AFR,YEAR,Africa,,,2011,,,,,,,5.71,5.71,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2649690,HWF_0001,COUNTRY,ISR,EUR,YEAR,Europe,,,1995,,,,,,,37.04,37.04,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
2660678,HWF_0001,COUNTRY,SVN,EUR,YEAR,Europe,,,1991,,,,,,,20.78,20.78,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
2662184,HWF_0001,COUNTRY,PRK,SEAR,YEAR,South-East Asia,,,2016,,,,,,,36.45,36.45,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2670687,HWF_0001,COUNTRY,CYP,EUR,YEAR,Europe,,,1995,,,,,,,18.63,18.63,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
2671972,HWF_0001,COUNTRY,NOR,EUR,YEAR,Europe,,,2010,,,,,,,41.14,41.14,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2678721,HWF_0001,COUNTRY,TJK,EUR,YEAR,Europe,,,2020,,,,,,,19.95,19.95,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2684009,HWF_0001,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,,,2018,,,,,,,24.12,24.12,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2695930,HWF_0001,COUNTRY,BLR,EUR,YEAR,Europe,,,1996,,,,,,,30.84,30.84,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
2702948,HWF_0001,COUNTRY,CHL,AMR,YEAR,Americas,,,2004,,,,,,,9.74,9.74,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2703826,HWF_0001,COUNTRY,TCD,AFR,YEAR,Africa,,,2004,,,,,,,0.35,0.35,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2704623,HWF_0001,COUNTRY,MLI,AFR,YEAR,Africa,,,2008,,,,,,,0.63,0.63,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2710467,HWF_0001,COUNTRY,ZMB,AFR,YEAR,Africa,,,2024,,,,,,,1.63,1.63,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2741756,HWF_0001,COUNTRY,CHE,EUR,YEAR,Europe,,,1991,,,,,,,30.3,30.3,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
2748117,HWF_0001,COUNTRY,COL,AMR,YEAR,Americas,,,2008,,,,,,,15.82,15.82,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2773893,HWF_0001,COUNTRY,ESP,EUR,YEAR,Europe,,,1991,,,,,,,41.35,41.35,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
2774429,HWF_0001,COUNTRY,DOM,AMR,YEAR,Americas,,,2024,,,,,,,21.22,21.22,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2799907,HWF_0001,COUNTRY,ISR,EUR,YEAR,Europe,,,2022,,,,,,,36.87,36.87,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2804427,HWF_0001,COUNTRY,MCO,EUR,YEAR,Europe,,,2020,,,,,,,86.09,86.09,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2806456,HWF_0001,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,,,2005,,,,,,,9.19,9.19,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
