Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1903710,UHC_INDEX_REPORTED,REGION,AFR,YEAR,,,,,2006,,,,,,,34,34.0,,,,2025-12-05T11:39:13.277+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1903902,UHC_INDEX_REPORTED,COUNTRY,BRN,YEAR,WPR,Western Pacific,,,2014,,,,,,,84,84.0,,,,2025-12-05T11:39:13.277+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1904098,UHC_INDEX_REPORTED,COUNTRY,TON,YEAR,WPR,Western Pacific,,,2013,,,,,,,70,70.0,,,,2025-12-05T11:39:13.277+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1904220,UHC_INDEX_REPORTED,COUNTRY,UGA,YEAR,AFR,Africa,,,2007,,,,,,,34,34.0,,,,2025-12-05T11:39:13.277+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1905580,UHC_INDEX_REPORTED,COUNTRY,SSD,YEAR,AFR,Africa,,,2021,,,,,,,41,41.0,,,,2025-12-05T11:39:13.277+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1905778,UHC_INDEX_REPORTED,COUNTRY,SUR,YEAR,AMR,Americas,,,2011,,,,,,,70,70.0,,,,2025-12-05T11:39:13.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1909974,UHC_INDEX_REPORTED,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,,2014,,,,,,,43,43.0,,,,2025-12-05T11:39:13.277+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1910428,UHC_INDEX_REPORTED,COUNTRY,TON,YEAR,WPR,Western Pacific,,,2012,,,,,,,67,67.0,,,,2025-12-05T11:39:13.277+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1915430,UHC_INDEX_REPORTED,WORLDBANKREGION,WB_MNA,YEAR,,,,,2017,,,,,,,65,65.0,,,,2025-12-05T11:39:13.277+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1919780,UHC_INDEX_REPORTED,COUNTRY,ETH,YEAR,AFR,Africa,,,2023,,,,,,,33,33.0,,,,2025-12-05T11:39:13.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1920523,UHC_INDEX_REPORTED,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,,,2016,,,,,,,81,81.0,,,,2025-12-05T11:39:13.277+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1921204,UHC_INDEX_REPORTED,COUNTRY,FIN,YEAR,EUR,Europe,,,2007,,,,,,,81,81.0,,,,2025-12-05T11:39:13.277+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1921627,UHC_INDEX_REPORTED,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,,,2001,,,,,,,79,79.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1921688,UHC_INDEX_REPORTED,COUNTRY,GMB,YEAR,AFR,Africa,,,2008,,,,,,,50,50.0,,,,2025-12-05T11:39:13.277+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1924486,UHC_INDEX_REPORTED,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,,,2003,,,,,,,74,74.0,,,,2025-12-05T11:39:13.277+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1927999,UHC_INDEX_REPORTED,COUNTRY,MDV,YEAR,SEAR,South-East Asia,,,2002,,,,,,,56,56.0,,,,2025-12-05T11:39:13.277+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1928114,UHC_INDEX_REPORTED,COUNTRY,KNA,YEAR,AMR,Americas,,,2015,,,,,,,79,79.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1928263,UHC_INDEX_REPORTED,COUNTRY,FSM,YEAR,WPR,Western Pacific,,,2003,,,,,,,48,48.0,,,,2025-12-05T11:39:13.277+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1932690,UHC_INDEX_REPORTED,COUNTRY,ZWE,YEAR,AFR,Africa,,,2008,,,,,,,39,39.0,,,,2025-12-05T11:39:13.277+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1934984,UHC_INDEX_REPORTED,COUNTRY,MOZ,YEAR,AFR,Africa,,,2001,,,,,,,23,23.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1935172,UHC_INDEX_REPORTED,COUNTRY,URY,YEAR,AMR,Americas,,,2006,,,,,,,77,77.0,,,,2025-12-05T11:39:13.277+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1936631,UHC_INDEX_REPORTED,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,,,2014,,,,,,,80,80.0,,,,2025-12-05T11:39:13.277+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1937462,UHC_INDEX_REPORTED,COUNTRY,AGO,YEAR,AFR,Africa,,,2002,,,,,,,30,30.0,,,,2025-12-05T11:39:13.277+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1940315,UHC_INDEX_REPORTED,COUNTRY,GUY,YEAR,AMR,Americas,,,2017,,,,,,,73,73.0,,,,2025-12-05T11:39:13.277+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1941404,UHC_INDEX_REPORTED,COUNTRY,ROU,YEAR,EUR,Europe,,,2002,,,,,,,65,65.0,,,,2025-12-05T11:39:13.277+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1943272,UHC_INDEX_REPORTED,COUNTRY,GNQ,YEAR,AFR,Africa,,,2008,,,,,,,35,35.0,,,,2025-12-05T11:39:13.277+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1944249,UHC_INDEX_REPORTED,COUNTRY,COM,YEAR,AFR,Africa,,,2009,,,,,,,41,41.0,,,,2025-12-05T11:39:13.277+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1947163,UHC_INDEX_REPORTED,COUNTRY,STP,YEAR,AFR,Africa,,,2007,,,,,,,48,48.0,,,,2025-12-05T11:39:13.277+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1947250,UHC_INDEX_REPORTED,COUNTRY,BEN,YEAR,AFR,Africa,,,2000,,,,,,,25,25.0,,,,2025-12-05T11:39:13.277+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1947527,UHC_INDEX_REPORTED,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,,,2001,,,,,,,73,73.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1949148,UHC_INDEX_REPORTED,COUNTRY,CUB,YEAR,AMR,Americas,,,2000,,,,,,,74,74.0,,,,2025-12-05T11:39:13.277+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1954990,UHC_INDEX_REPORTED,WORLDBANKREGION,WB_SAR,YEAR,,,,,2014,,,,,,,58,58.0,,,,2025-12-05T11:39:13.277+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1955113,UHC_INDEX_REPORTED,COUNTRY,PER,YEAR,AMR,Americas,,,2016,,,,,,,70,70.0,,,,2025-12-05T11:39:13.277+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1959543,UHC_INDEX_REPORTED,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,,,2005,,,,,,,75,75.0,,,,2025-12-05T11:39:13.277+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1962711,UHC_INDEX_REPORTED,COUNTRY,ISL,YEAR,EUR,Europe,,,2003,,,,,,,82,82.0,,,,2025-12-05T11:39:13.277+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1963740,UHC_INDEX_REPORTED,COUNTRY,UZB,YEAR,EUR,Europe,,,2015,,,,,,,80,80.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1963772,UHC_INDEX_REPORTED,COUNTRY,MRT,YEAR,AFR,Africa,,,2002,,,,,,,23,23.0,,,,2025-12-05T11:39:13.277+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1964443,UHC_INDEX_REPORTED,COUNTRY,MNG,YEAR,WPR,Western Pacific,,,2010,,,,,,,67,67.0,,,,2025-12-05T11:39:13.277+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1965039,UHC_INDEX_REPORTED,COUNTRY,SMR,YEAR,EUR,Europe,,,2003,,,,,,,71,71.0,,,,2025-12-05T11:39:13.277+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1967683,UHC_INDEX_REPORTED,COUNTRY,TUV,YEAR,WPR,Western Pacific,,,2011,,,,,,,64,64.0,,,,2025-12-05T11:39:13.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1976195,UHC_INDEX_REPORTED,COUNTRY,ECU,YEAR,AMR,Americas,,,2009,,,,,,,71,71.0,,,,2025-12-05T11:39:13.277+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1980760,UHC_INDEX_REPORTED,COUNTRY,NIC,YEAR,AMR,Americas,,,2006,,,,,,,63,63.0,,,,2025-12-05T11:39:13.277+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1980864,UHC_INDEX_REPORTED,REGION,WPR_WO_IDN,YEAR,,,,,2008,,,,,,,72,72.0,,,,2025-12-05T11:39:13.277+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1983733,UHC_INDEX_REPORTED,COUNTRY,CIV,YEAR,AFR,Africa,,,2008,,,,,,,31,31.0,,,,2025-12-05T11:39:13.277+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1983820,UHC_INDEX_REPORTED,COUNTRY,UGA,YEAR,AFR,Africa,,,2013,,,,,,,47,47.0,,,,2025-12-05T11:39:13.277+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1986872,UHC_INDEX_REPORTED,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,,,2019,,,,,,,65,65.0,,,,2025-12-05T11:39:13.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1990083,UHC_INDEX_REPORTED,COUNTRY,SUR,YEAR,AMR,Americas,,,2010,,,,,,,70,70.0,,,,2025-12-05T11:39:13.277+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1991103,UHC_INDEX_REPORTED,COUNTRY,NIU,YEAR,WPR,Western Pacific,,,2004,,,,,,,60,60.0,,,,2025-12-05T11:39:13.277+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1991209,UHC_INDEX_REPORTED,COUNTRY,PER,YEAR,AMR,Americas,,,2010,,,,,,,65,65.0,,,,2025-12-05T11:39:13.277+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1992161,UHC_INDEX_REPORTED,COUNTRY,KIR,YEAR,WPR,Western Pacific,,,2010,,,,,,,44,44.0,,,,2025-12-05T11:39:13.277+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1996695,UHC_INDEX_REPORTED,COUNTRY,SMR,YEAR,EUR,Europe,,,2010,,,,,,,74,74.0,,,,2025-12-05T11:39:13.277+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1997048,UHC_INDEX_REPORTED,COUNTRY,MNG,YEAR,WPR,Western Pacific,,,2014,,,,,,,68,68.0,,,,2025-12-05T11:39:13.277+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1999997,UHC_INDEX_REPORTED,COUNTRY,VEN,YEAR,AMR,Americas,,,2016,,,,,,,77,77.0,,,,2025-12-05T11:39:13.277+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2001449,UHC_INDEX_REPORTED,COUNTRY,CMR,YEAR,AFR,Africa,,,2003,,,,,,,29,29.0,,,,2025-12-05T11:39:13.277+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2003504,UHC_INDEX_REPORTED,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,,2016,,,,,,,70,70.0,,,,2025-12-05T11:39:13.277+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2009012,UHC_INDEX_REPORTED,WORLDBANKREGION,WB_SAR,YEAR,,,,,2012,,,,,,,55,55.0,,,,2025-12-05T11:39:13.277+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2009685,UHC_INDEX_REPORTED,COUNTRY,SRB,YEAR,EUR,Europe,,,2011,,,,,,,59,59.0,,,,2025-12-05T11:39:13.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2010518,UHC_INDEX_REPORTED,COUNTRY,BOL,YEAR,AMR,Americas,,,2021,,,,,,,66,66.0,,,,2025-12-05T11:39:13.277+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2011626,UHC_INDEX_REPORTED,COUNTRY,MUS,YEAR,AFR,Africa,,,2015,,,,,,,74,74.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2012578,UHC_INDEX_REPORTED,COUNTRY,TUR,YEAR,EUR,Europe,,,2012,,,,,,,74,74.0,,,,2025-12-05T11:39:13.277+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2015692,UHC_INDEX_REPORTED,COUNTRY,BHS,YEAR,AMR,Americas,,,2004,,,,,,,80,80.0,,,,2025-12-05T11:39:13.277+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2015936,UHC_INDEX_REPORTED,COUNTRY,NAM,YEAR,AFR,Africa,,,2017,,,,,,,60,60.0,,,,2025-12-05T11:39:13.277+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2016803,UHC_INDEX_REPORTED,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,,2010,,,,,,,44,44.0,,,,2025-12-05T11:39:13.277+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2020114,UHC_INDEX_REPORTED,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,,2004,,,,,,,75,75.0,,,,2025-12-05T11:39:13.277+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2022447,UHC_INDEX_REPORTED,COUNTRY,COL,YEAR,AMR,Americas,,,2015,,,,,,,80,80.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2023098,UHC_INDEX_REPORTED,COUNTRY,MLT,YEAR,EUR,Europe,,,2012,,,,,,,80,80.0,,,,2025-12-05T11:39:13.277+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2023344,UHC_INDEX_REPORTED,COUNTRY,CUB,YEAR,AMR,Americas,,,2009,,,,,,,81,81.0,,,,2025-12-05T11:39:13.277+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2024311,UHC_INDEX_REPORTED,COUNTRY,PER,YEAR,AMR,Americas,,,2023,,,,,,,68,68.0,,,,2025-12-05T11:39:13.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2028750,UHC_INDEX_REPORTED,COUNTRY,BEN,YEAR,AFR,Africa,,,2016,,,,,,,26,26.0,,,,2025-12-05T11:39:13.277+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2033925,UHC_INDEX_REPORTED,COUNTRY,TCD,YEAR,AFR,Africa,,,2006,,,,,,,18,18.0,,,,2025-12-05T11:39:13.277+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2038628,UHC_INDEX_REPORTED,COUNTRY,CMR,YEAR,AFR,Africa,,,2018,,,,,,,45,45.0,,,,2025-12-05T11:39:13.277+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2041420,UHC_INDEX_REPORTED,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,,2019,,,,,,,80,80.0,,,,2025-12-05T11:39:13.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2046279,UHC_INDEX_REPORTED,COUNTRY,GUY,YEAR,AMR,Americas,,,2008,,,,,,,63,63.0,,,,2025-12-05T11:39:13.277+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2046323,UHC_INDEX_REPORTED,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,,,2023,,,,,,,56,56.0,,,,2025-12-05T11:39:13.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2046328,UHC_INDEX_REPORTED,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,,2000,,,,,,,18,18.0,,,,2025-12-05T11:39:13.277+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2046365,UHC_INDEX_REPORTED,COUNTRY,LTU,YEAR,EUR,Europe,,,2001,,,,,,,65,65.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2047461,UHC_INDEX_REPORTED,WORLDBANKREGION,WB_SAR,YEAR,,,,,2023,,,,,,,68,68.0,,,,2025-12-05T11:39:13.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2047565,UHC_INDEX_REPORTED,COUNTRY,BLZ,YEAR,AMR,Americas,,,2012,,,,,,,68,68.0,,,,2025-12-05T11:39:13.277+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2049235,UHC_INDEX_REPORTED,COUNTRY,EST,YEAR,EUR,Europe,,,2022,,,,,,,79,79.0,,,,2025-12-05T11:39:13.277+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2051470,UHC_INDEX_REPORTED,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,,,2003,,,,,,,27,27.0,,,,2025-12-05T11:39:13.277+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2053365,UHC_INDEX_REPORTED,REGION,SEAR_W_IDN,YEAR,,,,,2021,,,,,,,66,66.0,,,,2025-12-05T11:39:13.277+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2056328,UHC_INDEX_REPORTED,COUNTRY,VUT,YEAR,WPR,Western Pacific,,,2012,,,,,,,47,47.0,,,,2025-12-05T11:39:13.277+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2059483,UHC_INDEX_REPORTED,COUNTRY,NGA,YEAR,AFR,Africa,,,2010,,,,,,,39,39.0,,,,2025-12-05T11:39:13.277+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2059619,UHC_INDEX_REPORTED,COUNTRY,AUT,YEAR,EUR,Europe,,,2019,,,,,,,82,82.0,,,,2025-12-05T11:39:13.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2059709,UHC_INDEX_REPORTED,COUNTRY,MNG,YEAR,WPR,Western Pacific,,,2023,,,,,,,70,70.0,,,,2025-12-05T11:39:13.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2062150,UHC_INDEX_REPORTED,COUNTRY,COG,YEAR,AFR,Africa,,,2008,,,,,,,32,32.0,,,,2025-12-05T11:39:13.277+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2062717,UHC_INDEX_REPORTED,COUNTRY,BFA,YEAR,AFR,Africa,,,2010,,,,,,,32,32.0,,,,2025-12-05T11:39:13.277+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2066620,UHC_INDEX_REPORTED,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,,2007,,,,,,,33,33.0,,,,2025-12-05T11:39:13.277+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2068445,UHC_INDEX_REPORTED,COUNTRY,MDA,YEAR,EUR,Europe,,,2009,,,,,,,68,68.0,,,,2025-12-05T11:39:13.277+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2070075,UHC_INDEX_REPORTED,COUNTRY,LVA,YEAR,EUR,Europe,,,2007,,,,,,,71,71.0,,,,2025-12-05T11:39:13.277+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2071707,UHC_INDEX_REPORTED,COUNTRY,TTO,YEAR,AMR,Americas,,,2007,,,,,,,73,73.0,,,,2025-12-05T11:39:13.277+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2074757,UHC_INDEX_REPORTED,COUNTRY,MLT,YEAR,EUR,Europe,,,2001,,,,,,,75,75.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2080057,UHC_INDEX_REPORTED,COUNTRY,FSM,YEAR,WPR,Western Pacific,,,2016,,,,,,,66,66.0,,,,2025-12-05T11:39:13.277+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2080583,UHC_INDEX_REPORTED,REGION,EUR,YEAR,,,,,2001,,,,,,,73,73.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2081266,UHC_INDEX_REPORTED,COUNTRY,AUS,YEAR,WPR,Western Pacific,,,2006,,,,,,,86,86.0,,,,2025-12-05T11:39:13.277+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2081290,UHC_INDEX_REPORTED,COUNTRY,UGA,YEAR,AFR,Africa,,,2017,,,,,,,51,51.0,,,,2025-12-05T11:39:13.277+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2082804,UHC_INDEX_REPORTED,COUNTRY,NIU,YEAR,WPR,Western Pacific,,,2023,,,,,,,67,67.0,,,,2025-12-05T11:39:13.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2084914,UHC_INDEX_REPORTED,COUNTRY,DNK,YEAR,EUR,Europe,,,2004,,,,,,,76,76.0,,,,2025-12-05T11:39:13.277+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2087651,UHC_INDEX_REPORTED,COUNTRY,MYS,YEAR,WPR,Western Pacific,,,2006,,,,,,,74,74.0,,,,2025-12-05T11:39:13.277+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2093057,UHC_INDEX_REPORTED,COUNTRY,NZL,YEAR,WPR,Western Pacific,,,2005,,,,,,,84,84.0,,,,2025-12-05T11:39:13.277+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2093473,UHC_INDEX_REPORTED,COUNTRY,UKR,YEAR,EUR,Europe,,,2001,,,,,,,71,71.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2093593,UHC_INDEX_REPORTED,COUNTRY,PHL,YEAR,WPR,Western Pacific,,,2021,,,,,,,68,68.0,,,,2025-12-05T11:39:13.277+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2095915,UHC_INDEX_REPORTED,COUNTRY,THA,YEAR,SEAR,South-East Asia,,,2011,,,,,,,78,78.0,,,,2025-12-05T11:39:13.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2096931,UHC_INDEX_REPORTED,COUNTRY,BDI,YEAR,AFR,Africa,,,2013,,,,,,,45,45.0,,,,2025-12-05T11:39:13.277+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2097918,UHC_INDEX_REPORTED,COUNTRY,USA,YEAR,AMR,Americas,,,2000,,,,,,,79,79.0,,,,2025-12-05T11:39:13.277+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2098851,UHC_INDEX_REPORTED,COUNTRY,MKD,YEAR,EUR,Europe,,,2006,,,,,,,59,59.0,,,,2025-12-05T11:39:13.277+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2099516,UHC_INDEX_REPORTED,COUNTRY,COK,YEAR,WPR,Western Pacific,,,2001,,,,,,,70,70.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2100008,UHC_INDEX_REPORTED,COUNTRY,FSM,YEAR,WPR,Western Pacific,,,2013,,,,,,,59,59.0,,,,2025-12-05T11:39:13.277+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2102035,UHC_INDEX_REPORTED,COUNTRY,CHN,YEAR,WPR,Western Pacific,,,2011,,,,,,,74,74.0,,,,2025-12-05T11:39:13.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2110644,UHC_INDEX_REPORTED,COUNTRY,GEO,YEAR,EUR,Europe,,,2019,,,,,,,69,69.0,,,,2025-12-05T11:39:13.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2113242,UHC_INDEX_REPORTED,COUNTRY,SVN,YEAR,EUR,Europe,,,2011,,,,,,,80,80.0,,,,2025-12-05T11:39:13.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2114355,UHC_INDEX_REPORTED,COUNTRY,MYS,YEAR,WPR,Western Pacific,,,2005,,,,,,,74,74.0,,,,2025-12-05T11:39:13.277+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2117190,UHC_INDEX_REPORTED,COUNTRY,SMR,YEAR,EUR,Europe,,,2014,,,,,,,77,77.0,,,,2025-12-05T11:39:13.277+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2117335,UHC_INDEX_REPORTED,COUNTRY,CYP,YEAR,EUR,Europe,,,2018,,,,,,,76,76.0,,,,2025-12-05T11:39:13.277+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2120242,UHC_INDEX_REPORTED,COUNTRY,CHE,YEAR,EUR,Europe,,,2007,,,,,,,83,83.0,,,,2025-12-05T11:39:13.277+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
